This file contains all the Betti vectors (with rational coefficients) that occur, where the Betti numbers are listed from 0th to 9th. The last integer is the number of complexes realising this Betti vector. The complexes containing torsion are included (!) in this count, but they are also listed separately together with the torsion that occurs.





Betti vectors of regular 3-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 5-tournaments:

1 1 0 0 0 0 0 0 0 0 1

Betti vectors of regular 7-tournaments:

1 0 2 1 0 0 0 0 0 0 24
1 0 2 2 0 0 0 0 0 0 2
1 0 3 0 0 0 0 0 0 0 311
1 0 4 0 0 0 0 0 0 0 97
1 0 5 0 0 0 0 0 0 0 22
1 0 6 0 0 0 0 0 0 0 7
1 1 0 0 0 0 0 0 0 0 78
1 1 0 0 1 0 0 0 0 0 1
1 1 0 1 0 0 0 0 0 0 7
1 1 0 2 0 0 0 0 0 0 1
1 1 1 0 0 0 0 0 0 0 24
1 1 1 1 0 0 0 0 0 0 5
1 1 2 1 0 0 0 0 0 0 3

Betti vectors of general 2-tournaments:

1 0 0 0 0 0 0 0 0 0 1

Betti vectors of general 3-tournaments:

1 0 0 0 0 0 0 0 0 0 1
1 1 0 0 0 0 0 0 0 0 1

Betti vectors of general 4-tournaments:

1 0 0 0 0 0 0 0 0 0 3
1 1 0 0 0 0 0 0 0 0 1

Betti vectors of general 5-tournaments:

1 0 0 0 0 0 0 0 0 0 8
1 1 0 0 0 0 0 0 0 0 3
1 1 1 0 0 0 0 0 0 0 1

Betti vectors of general 6-tournaments:

1 0 0 0 0 0 0 0 0 0 37
1 0 0 1 0 0 0 0 0 0 1
1 0 1 0 0 0 0 0 0 0 7
1 0 2 0 0 0 0 0 0 0 1
1 1 0 0 0 0 0 0 0 0 7
1 1 1 0 0 0 0 0 0 0 3

Betti vectors of general 7-tournaments:

1 0 0 0 0 0 0 0 0 0 260
1 0 0 1 0 0 0 0 0 0 11
1 0 1 0 0 0 0 0 0 0 111
1 0 2 0 0 0 0 0 0 0 32
1 0 3 0 0 0 0 0 0 0 9
1 0 4 0 0 0 0 0 0 0 1
1 0 6 0 0 0 0 0 0 0 1
1 1 0 0 0 0 0 0 0 0 21
1 1 1 0 0 0 0 0 0 0 8
1 1 1 1 0 0 0 0 0 0 1
1 1 2 1 0 0 0 0 0 0 1

Betti vectors of general 8-tournaments:

1 0 0 0 0 0 0 0 0 0 3103
1 0 0 1 0 0 0 0 0 0 329
1 0 0 1 1 0 0 0 0 0 2
1 0 0 2 0 0 0 0 0 0 2
1 0 1 0 0 0 0 0 0 0 1815
1 0 1 1 0 0 0 0 0 0 105
1 0 1 2 0 0 0 0 0 0 6
1 0 2 0 0 0 0 0 0 0 936
1 0 2 1 0 0 0 0 0 0 24
1 0 2 2 0 0 0 0 0 0 2
1 0 3 0 0 0 0 0 0 0 311
1 0 4 0 0 0 0 0 0 0 97
1 0 5 0 0 0 0 0 0 0 22
1 0 6 0 0 0 0 0 0 0 7
1 1 0 0 0 0 0 0 0 0 78
1 1 0 0 1 0 0 0 0 0 1
1 1 0 1 0 0 0 0 0 0 7
1 1 0 2 0 0 0 0 0 0 1
1 1 1 0 0 0 0 0 0 0 24
1 1 1 1 0 0 0 0 0 0 5
1 1 2 1 0 0 0 0 0 0 3

Betti vectors of general 9-tournaments:

1 0 0 0 0 0 0 0 0 0 66148
1 0 0 0 0 1 0 0 0 0 1
1 0 0 0 1 0 0 0 0 0 67
1 0 0 0 2 0 0 0 0 0 2
1 0 0 1 0 0 0 0 0 0 18573
1 0 0 1 1 0 0 0 0 0 81
